#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
IMG_6511.jpg,1155705,"{}",0,0,"{}","{}"
IMG_6512.jpg,1489481,"{}",0,0,"{}","{}"
IMG_6509.jpg,1740616,"{}",0,0,"{}","{}"
IMG_6510.jpg,1432417,"{}",0,0,"{}","{}"
IMG_6508.jpg,1637803,"{}",0,0,"{}","{}"
IMG_6506.jpg,1289799,"{}",0,0,"{}","{}"
IMG_6507.jpg,1866603,"{}",0,0,"{}","{}"
IMG_6505.jpg,1976170,"{}",0,0,"{}","{}"
IMG_6504.jpg,1862936,"{}",0,0,"{}","{}"
IMG_6503.jpg,1475634,"{}",0,0,"{}","{}"
IMG_6502.jpg,1405145,"{}",0,0,"{}","{}"
IMG_6501.jpg,1492351,"{}",0,0,"{}","{}"
IMG_6500.jpg,1395009,"{}",0,0,"{}","{}"
IMG_6499.jpg,1453706,"{}",0,0,"{}","{}"
IMG_6497.jpg,1550930,"{}",0,0,"{}","{}"
IMG_6498.jpg,1060021,"{}",0,0,"{}","{}"
IMG_6496.jpg,1797393,"{}",0,0,"{}","{}"
IMG_6494.jpg,1539232,"{}",0,0,"{}","{}"
IMG_6495.jpg,1451330,"{}",0,0,"{}","{}"
IMG_6493.jpg,1943546,"{}",0,0,"{}","{}"
IMG_6491.jpg,1230728,"{}",0,0,"{}","{}"
IMG_6492.jpg,1300522,"{}",0,0,"{}","{}"
IMG_6490.jpg,1349926,"{}",0,0,"{}","{}"
IMG_6489.jpg,1479973,"{}",0,0,"{}","{}"
IMG_6488.jpg,1077797,"{}",3,0,"{""name"":""rect"",""x"":410,""y"":1302,""width"":272,""height"":250}","{}"
IMG_6488.jpg,1077797,"{}",3,1,"{""name"":""rect"",""x"":1078,""y"":1192,""width"":291,""height"":268}","{}"
IMG_6488.jpg,1077797,"{}",3,2,"{""name"":""rect"",""x"":1880,""y"":1385,""width"":272,""height"":202}","{}"
IMG_6487.jpg,1175237,"{}",3,0,"{""name"":""rect"",""x"":692,""y"":1404,""width"":255,""height"":240}","{}"
IMG_6487.jpg,1175237,"{}",3,1,"{""name"":""rect"",""x"":1387,""y"":1312,""width"":282,""height"":247}","{}"
IMG_6487.jpg,1175237,"{}",3,2,"{""name"":""rect"",""x"":2189,""y"":1486,""width"":277,""height"":216}","{}"
IMG_6486.jpg,1085530,"{}",2,0,"{""name"":""rect"",""x"":1054,""y"":1480,""width"":264,""height"":232}","{}"
IMG_6486.jpg,1085530,"{}",2,1,"{""name"":""rect"",""x"":1583,""y"":1338,""width"":300,""height"":255}","{}"
IMG_6485.jpg,1329711,"{}",1,0,"{""name"":""rect"",""x"":1167,""y"":1128,""width"":261,""height"":184}","{}"
IMG_6484.jpg,1004855,"{}",2,0,"{""name"":""rect"",""x"":605,""y"":1500,""width"":203,""height"":219}","{}"
IMG_6484.jpg,1004855,"{}",2,1,"{""name"":""rect"",""x"":1950,""y"":1548,""width"":313,""height"":242}","{}"
IMG_6483.jpg,934971,"{}",2,0,"{""name"":""rect"",""x"":1312,""y"":1480,""width"":297,""height"":258}","{}"
IMG_6483.jpg,934971,"{}",2,1,"{""name"":""rect"",""x"":193,""y"":1461,""width"":177,""height"":213}","{}"
IMG_6481.jpg,802937,"{}",0,0,"{}","{}"
IMG_6480.jpg,820119,"{}",0,0,"{}","{}"
IMG_6479.jpg,1138904,"{}",1,0,"{""name"":""rect"",""x"":980,""y"":1605,""width"":435,""height"":442}","{}"
IMG_6477.jpg,975211,"{}",1,0,"{""name"":""rect"",""x"":1586,""y"":1754,""width"":529,""height"":351}","{}"
IMG_6478.jpg,975298,"{}",0,0,"{}","{}"
IMG_6476.jpg,1092048,"{}",1,0,"{""name"":""rect"",""x"":1544,""y"":1308,""width"":513,""height"":406}","{}"
IMG_6475.jpg,1009374,"{}",1,0,"{""name"":""rect"",""x"":2576,""y"":13,""width"":464,""height"":355}","{}"
IMG_6474.jpg,961889,"{}",1,0,"{""name"":""rect"",""x"":1099,""y"":1538,""width"":458,""height"":409}","{}"
IMG_6473.jpg,960541,"{}",2,0,"{""name"":""rect"",""x"":1588,""y"":1439,""width"":184,""height"":156}","{}"
IMG_6473.jpg,960541,"{}",2,1,"{""name"":""rect"",""x"":1472,""y"":1291,""width"":95,""height"":142}","{}"
IMG_6472.jpg,1906596,"{}",0,0,"{}","{}"
IMG_6470.jpg,1564379,"{}",0,0,"{}","{}"
IMG_6471.jpg,1795726,"{}",0,0,"{}","{}"
IMG_6468.jpg,1322323,"{}",0,0,"{}","{}"
IMG_6469.jpg,1692530,"{}",0,0,"{}","{}"
IMG_6466.jpg,1410396,"{}",0,0,"{}","{}"
IMG_6467.jpg,1276849,"{}",0,0,"{}","{}"
IMG_6464.jpg,1805949,"{}",0,0,"{}","{}"
IMG_6465.jpg,1764812,"{}",0,0,"{}","{}"
IMG_6462.jpg,1510459,"{}",2,0,"{""name"":""rect"",""x"":956,""y"":1767,""width"":104,""height"":86}","{}"
IMG_6462.jpg,1510459,"{}",2,1,"{""name"":""rect"",""x"":781,""y"":2154,""width"":137,""height"":117}","{}"
IMG_6463.jpg,1689060,"{}",2,0,"{""name"":""rect"",""x"":1198,""y"":208,""width"":103,""height"":93}","{}"
IMG_6463.jpg,1689060,"{}",2,1,"{""name"":""rect"",""x"":1362,""y"":867,""width"":129,""height"":114}","{}"
