#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
P2590458.jpg,1065001,"{}",0,0,"{}","{}"
P2590459.jpg,348560,"{}",0,0,"{}","{}"
P2590460.jpg,754677,"{}",0,0,"{}","{}"
P2590462.jpg,957036,"{}",0,0,"{}","{}"
P2590463.jpg,586828,"{}",3,0,"{""name"":""rect"",""x"":960,""y"":1051,""width"":105,""height"":66}","{}"
P2590463.jpg,586828,"{}",3,1,"{""name"":""rect"",""x"":1350,""y"":1063,""width"":101,""height"":68}","{}"
P2590463.jpg,586828,"{}",3,2,"{""name"":""rect"",""x"":567,""y"":1018,""width"":103,""height"":70}","{""difficult"":""y""}"
P2590464.jpg,444627,"{}",4,0,"{""name"":""rect"",""x"":298,""y"":811,""width"":122,""height"":84}","{""difficult"":""y""}"
P2590464.jpg,444627,"{}",4,1,"{""name"":""rect"",""x"":809,""y"":793,""width"":115,""height"":93}","{""difficult"":""y""}"
P2590464.jpg,444627,"{}",4,2,"{""name"":""rect"",""x"":1311,""y"":450,""width"":93,""height"":90}","{}"
P2590464.jpg,444627,"{}",4,3,"{""name"":""rect"",""x"":1428,""y"":735,""width"":117,""height"":86}","{}"
P2590465.jpg,338511,"{}",1,0,"{""name"":""rect"",""x"":907,""y"":256,""width"":418,""height"":456}","{""difficult"":""y""}"
P2590466.jpg,1785011,"{}",0,0,"{}","{}"
P2590467.jpg,897546,"{}",0,0,"{}","{}"
P2590468.jpg,1346828,"{}",0,0,"{}","{}"
P2590469.jpg,1482778,"{}",4,0,"{""name"":""rect"",""x"":591,""y"":792,""width"":174,""height"":117}","{""difficult"":""y""}"
P2590469.jpg,1482778,"{}",4,1,"{""name"":""rect"",""x"":404,""y"":598,""width"":104,""height"":135}","{""difficult"":""y""}"
P2590469.jpg,1482778,"{}",4,2,"{""name"":""rect"",""x"":1158,""y"":627,""width"":169,""height"":156}","{""difficult"":""y""}"
P2590469.jpg,1482778,"{}",4,3,"{""name"":""rect"",""x"":1379,""y"":677,""width"":174,""height"":171}","{""difficult"":""y""}"
