#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
DSC_4867.jpg,162840,"{}",1,0,"{""name"":""rect"",""x"":806,""y"":691,""width"":175,""height"":138}","{}"
DSC_4866.jpg,146163,"{}",1,0,"{""name"":""rect"",""x"":833,""y"":842,""width"":182,""height"":143}","{}"
DSC_4865.jpg,154559,"{}",1,0,"{""name"":""rect"",""x"":794,""y"":624,""width"":179,""height"":148}","{}"
DSC_4864.jpg,140837,"{}",2,0,"{""name"":""rect"",""x"":844,""y"":671,""width"":211,""height"":150}","{}"
DSC_4864.jpg,140837,"{}",2,1,"{""name"":""rect"",""x"":1413,""y"":405,""width"":121,""height"":108}","{}"
DSC_4863.jpg,193040,"{}",2,0,"{""name"":""rect"",""x"":846,""y"":518,""width"":131,""height"":118}","{}"
DSC_4863.jpg,193040,"{}",2,1,"{""name"":""rect"",""x"":1267,""y"":608,""width"":148,""height"":102}","{}"
DSC_4862.jpg,167368,"{}",1,0,"{""name"":""rect"",""x"":838,""y"":474,""width"":125,""height"":105}","{}"
DSC_4861.jpg,151357,"{}",1,0,"{""name"":""rect"",""x"":799,""y"":796,""width"":141,""height"":143}","{}"
DSC_4860.jpg,143475,"{}",1,0,"{""name"":""rect"",""x"":787,""y"":572,""width"":125,""height"":139}","{""difficult"":""y""}"
DSC_4859.jpg,115693,"{}",1,0,"{""name"":""rect"",""x"":754,""y"":737,""width"":279,""height"":204}","{}"
DSC_4858.jpg,194226,"{}",2,0,"{""name"":""rect"",""x"":778,""y"":608,""width"":179,""height"":129}","{}"
DSC_4858.jpg,194226,"{}",2,1,"{""name"":""rect"",""x"":124,""y"":394,""width"":118,""height"":91}","{""difficult"":""y""}"
DSC_4857.jpg,144095,"{}",1,0,"{""name"":""rect"",""x"":771,""y"":594,""width"":200,""height"":211}","{}"
DSC_4856.jpg,153837,"{}",2,0,"{""name"":""rect"",""x"":669,""y"":665,""width"":181,""height"":147}","{}"
