#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
IMG_4367-orient.jpg,100847,"{}",1,0,"{""name"":""rect"",""x"":317,""y"":559,""width"":64,""height"":50}","{}"
IMG_4368-orient.jpg,97930,"{}",1,0,"{""name"":""rect"",""x"":315,""y"":586,""width"":64,""height"":57}","{}"
IMG_4369-orient.jpg,107842,"{}",1,0,"{""name"":""rect"",""x"":318,""y"":595,""width"":88,""height"":81}","{}"
IMG_4370-orient.jpg,126199,"{}",0,0,"{}","{}"
IMG_4371-orient.jpg,132487,"{}",0,0,"{}","{}"
IMG_4372-orient.jpg,135775,"{}",0,0,"{}","{}"
IMG_4373-orient.jpg,109469,"{}",0,0,"{}","{}"
IMG_4353-orient.jpg,127200,"{}",0,0,"{}","{}"
IMG_4354-orient.jpg,125110,"{}",1,0,"{""name"":""rect"",""x"":242,""y"":561,""width"":46,""height"":42}","{}"
IMG_4355-orient.jpg,128548,"{}",2,0,"{""name"":""rect"",""x"":391,""y"":595,""width"":46,""height"":48}","{}"
IMG_4355-orient.jpg,128548,"{}",2,1,"{""name"":""rect"",""x"":276,""y"":584,""width"":46,""height"":53}","{}"
IMG_4356-orient.jpg,128387,"{}",1,0,"{""name"":""rect"",""x"":306,""y"":618,""width"":55,""height"":55}","{}"
IMG_4357-orient.jpg,123385,"{}",0,0,"{}","{}"
IMG_4358-orient.jpg,118668,"{}",1,0,"{""name"":""rect"",""x"":359,""y"":639,""width"":51,""height"":51}","{}"
IMG_4359-orient.jpg,132588,"{}",0,0,"{}","{}"
IMG_4360-orient.jpg,118187,"{}",1,0,"{""name"":""rect"",""x"":225,""y"":642,""width"":62,""height"":48}","{}"
IMG_4361-orient.jpg,92375,"{}",1,0,"{""name"":""rect"",""x"":343,""y"":529,""width"":58,""height"":58}","{}"
IMG_4362-orient.jpg,124946,"{}",1,0,"{""name"":""rect"",""x"":412,""y"":602,""width"":80,""height"":73}","{}"
IMG_4363-orient.jpg,101158,"{}",1,0,"{""name"":""rect"",""x"":313,""y"":561,""width"":48,""height"":42}","{}"
IMG_4364-orient.jpg,111518,"{}",0,0,"{}","{}"
IMG_4365-orient.jpg,115891,"{}",0,0,"{}","{}"
IMG_4366-orient.jpg,119262,"{}",1,0,"{""name"":""rect"",""x"":292,""y"":575,""width"":69,""height"":65}","{}"
IMG_4339-orient.jpg,113073,"{}",3,0,"{""name"":""rect"",""x"":230,""y"":598,""width"":60,""height"":62}","{}"
