#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
875_01_000749000.JPG,93581,"{}",0,0,"{}","{}"
875_01_000747000.JPG,96643,"{}",2,0,"{""name"":""rect"",""x"":152,""y"":258,""width"":64,""height"":51}","{}"
875_01_000747000.JPG,96643,"{}",2,1,"{""name"":""rect"",""x"":328,""y"":275,""width"":51,""height"":39}","{}"
875_01_000745000.JPG,101375,"{}",2,0,"{""name"":""rect"",""x"":152,""y"":267,""width"":49,""height"":40}","{}"
875_01_000745000.JPG,101375,"{}",2,1,"{""name"":""rect"",""x"":281,""y"":280,""width"":46,""height"":35}","{}"
875_01_000743001.JPG,102030,"{}",3,0,"{""name"":""rect"",""x"":194,""y"":309,""width"":75,""height"":45}","{}"
875_01_000743001.JPG,102030,"{}",3,1,"{""name"":""rect"",""x"":406,""y"":261,""width"":65,""height"":55}","{}"
875_01_000743001.JPG,102030,"{}",3,2,"{""name"":""rect"",""x"":642,""y"":323,""width"":76,""height"":60}","{}"
875_01_000743000.JPG,97583,"{}",2,0,"{""name"":""rect"",""x"":274,""y"":283,""width"":42,""height"":35}","{}"
875_01_000743000.JPG,97583,"{}",2,1,"{""name"":""rect"",""x"":161,""y"":275,""width"":46,""height"":39}","{}"
875_01_000741000.JPG,101936,"{}",3,0,"{""name"":""rect"",""x"":151,""y"":321,""width"":62,""height"":46}","{}"
875_01_000741000.JPG,101936,"{}",3,1,"{""name"":""rect"",""x"":324,""y"":274,""width"":54,""height"":52}","{}"
875_01_000741000.JPG,101936,"{}",3,2,"{""name"":""rect"",""x"":525,""y"":334,""width"":59,""height"":51}","{}"
875_01_000739000.JPG,100237,"{}",2,0,"{""name"":""rect"",""x"":295,""y"":231,""width"":37,""height"":26}","{}"
875_01_000739000.JPG,100237,"{}",2,1,"{""name"":""rect"",""x"":226,""y"":230,""width"":36,""height"":28}","{}"
875_01_000737000.JPG,99901,"{}",2,0,"{""name"":""rect"",""x"":287,""y"":239,""width"":35,""height"":28}","{}"
875_01_000737000.JPG,99901,"{}",2,1,"{""name"":""rect"",""x"":213,""y"":236,""width"":36,""height"":32}","{}"
875_01_000735001.JPG,116508,"{}",1,0,"{""name"":""rect"",""x"":413,""y"":315,""width"":61,""height"":47}","{}"
875_01_000735000.JPG,85701,"{}",1,0,"{""name"":""rect"",""x"":281,""y"":293,""width"":37,""height"":32}","{}"
875_01_000733000.JPG,104666,"{}",2,0,"{""name"":""rect"",""x"":348,""y"":312,""width"":55,""height"":48}","{}"
875_01_000733000.JPG,104666,"{}",2,1,"{""name"":""rect"",""x"":204,""y"":315,""width"":44,""height"":42}","{}"
875_01_000731000.JPG,89274,"{}",1,0,"{""name"":""rect"",""x"":589,""y"":159,""width"":96,""height"":82}","{}"
875_01_000729000.JPG,92652,"{}",2,0,"{""name"":""rect"",""x"":406,""y"":218,""width"":94,""height"":68}","{}"
875_01_000729000.JPG,92652,"{}",2,1,"{""name"":""rect"",""x"":635,""y"":270,""width"":77,""height"":68}","{}"
875_01_000727000.JPG,94255,"{}",2,0,"{""name"":""rect"",""x"":197,""y"":247,""width"":36,""height"":26}","{}"
875_01_000727000.JPG,94255,"{}",2,1,"{""name"":""rect"",""x"":273,""y"":251,""width"":35,""height"":27}","{}"
875_01_000725001.JPG,91344,"{}",0,0,"{}","{}"
875_01_000725000.JPG,81375,"{}",0,0,"{}","{}"
875_01_000723000.JPG,88456,"{}",2,0,"{""name"":""rect"",""x"":298,""y"":163,""width"":133,""height"":99}","{}"
875_01_000723000.JPG,88456,"{}",2,1,"{""name"":""rect"",""x"":566,""y"":135,""width"":98,""height"":88}","{}"
875_01_000721001.JPG,54013,"{}",2,0,"{""name"":""rect"",""x"":195,""y"":192,""width"":73,""height"":57}","{}"
875_01_000721001.JPG,54013,"{}",2,1,"{""name"":""rect"",""x"":372,""y"":153,""width"":62,""height"":53}","{}"
875_01_000721000.JPG,93115,"{}",4,0,"{""name"":""rect"",""x"":270,""y"":179,""width"":85,""height"":75}","{}"
875_01_000721000.JPG,93115,"{}",4,1,"{""name"":""rect"",""x"":443,""y"":161,""width"":85,""height"":69}","{}"
875_01_000721000.JPG,93115,"{}",4,2,"{""name"":""rect"",""x"":590,""y"":194,""width"":75,""height"":58}","{}"
875_01_000721000.JPG,93115,"{}",4,3,"{""name"":""rect"",""x"":747,""y"":240,""width"":33,""height"":58}","{}"
875_01_000719000.JPG,98588,"{}",4,0,"{""name"":""rect"",""x"":475,""y"":210,""width"":76,""height"":67}","{}"
