#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
P2590957.jpg,358402,"{}",8,0,"{""name"":""rect"",""x"":659,""y"":571,""width"":136,""height"":129}","{}"
P2590957.jpg,358402,"{}",8,1,"{""name"":""rect"",""x"":532,""y"":434,""width"":70,""height"":62}","{}"
P2590957.jpg,358402,"{}",8,2,"{""name"":""rect"",""x"":1036,""y"":400,""width"":73,""height"":75}","{}"
P2590957.jpg,358402,"{}",8,3,"{""name"":""rect"",""x"":1155,""y"":441,""width"":98,""height"":104}","{}"
P2590957.jpg,358402,"{}",8,4,"{""name"":""rect"",""x"":1457,""y"":498,""width"":98,""height"":141}","{""difficult"":""y""}"
P2590957.jpg,358402,"{}",8,5,"{""name"":""rect"",""x"":371,""y"":327,""width"":46,""height"":45}","{}"
P2590957.jpg,358402,"{}",8,6,"{""name"":""rect"",""x"":922,""y"":331,""width"":54,""height"":59}","{""difficult"":""y""}"
P2590957.jpg,358402,"{}",8,7,"{""name"":""rect"",""x"":1927,""y"":459,""width"":67,""height"":104}","{""difficult"":""y""}"
P2590955.jpg,331404,"{}",10,0,"{""name"":""rect"",""x"":655,""y"":479,""width"":96,""height"":96}","{}"
P2590955.jpg,331404,"{}",10,1,"{""name"":""rect"",""x"":456,""y"":456,""width"":67,""height"":69}","{}"
P2590955.jpg,331404,"{}",10,2,"{""name"":""rect"",""x"":326,""y"":403,""width"":62,""height"":59}","{}"
P2590955.jpg,331404,"{}",10,3,"{""name"":""rect"",""x"":233,""y"":410,""width"":48,""height"":43}","{}"
P2590955.jpg,331404,"{}",10,4,"{""name"":""rect"",""x"":896,""y"":451,""width"":55,""height"":47}","{""difficult"":""y""}"
P2590955.jpg,331404,"{}",10,5,"{""name"":""rect"",""x"":1261,""y"":491,""width"":95,""height"":81}","{}"
P2590955.jpg,331404,"{}",10,6,"{""name"":""rect"",""x"":1455,""y"":506,""width"":79,""height"":84}","{}"
P2590955.jpg,331404,"{}",10,7,"{""name"":""rect"",""x"":1083,""y"":450,""width"":62,""height"":57}","{}"
P2590955.jpg,331404,"{}",10,8,"{""name"":""rect"",""x"":975,""y"":489,""width"":81,""height"":55}","{}"
P2590955.jpg,331404,"{}",10,9,"{""name"":""rect"",""x"":1857,""y"":491,""width"":84,""height"":131}","{""difficult"":""y""}"
P2590956.jpg,347398,"{}",8,0,"{""name"":""rect"",""x"":839,""y"":439,""width"":87,""height"":87}","{}"
P2590956.jpg,347398,"{}",8,1,"{""name"":""rect"",""x"":620,""y"":400,""width"":73,""height"":62}","{}"
P2590956.jpg,347398,"{}",8,2,"{""name"":""rect"",""x"":516,""y"":375,""width"":59,""height"":53}","{}"
P2590956.jpg,347398,"{}",8,3,"{""name"":""rect"",""x"":336,""y"":377,""width"":68,""height"":64}","{}"
P2590956.jpg,347398,"{}",8,4,"{""name"":""rect"",""x"":1156,""y"":359,""width"":64,""height"":71}","{}"
P2590956.jpg,347398,"{}",8,5,"{""name"":""rect"",""x"":1044,""y"":325,""width"":60,""height"":55}","{""difficult"":""y""}"
P2590956.jpg,347398,"{}",8,6,"{""name"":""rect"",""x"":208,""y"":404,""width"":59,""height"":50}","{""difficult"":""y""}"
P2590956.jpg,347398,"{}",8,7,"{""name"":""rect"",""x"":1570,""y"":485,""width"":112,""height"":142}","{""difficult"":""y""}"
P2590954.jpg,362854,"{}",7,0,"{""name"":""rect"",""x"":681,""y"":391,""width"":74,""height"":81}","{}"
P2590954.jpg,362854,"{}",7,1,"{""name"":""rect"",""x"":495,""y"":397,""width"":68,""height"":63}","{}"
P2590954.jpg,362854,"{}",7,2,"{""name"":""rect"",""x"":226,""y"":411,""width"":75,""height"":70}","{}"
P2590954.jpg,362854,"{}",7,3,"{""name"":""rect"",""x"":846,""y"":381,""width"":68,""height"":65}","{}"
P2590954.jpg,362854,"{}",7,4,"{""name"":""rect"",""x"":1011,""y"":390,""width"":68,""height"":67}","{}"
P2590954.jpg,362854,"{}",7,5,"{""name"":""rect"",""x"":1164,""y"":386,""width"":63,""height"":63}","{}"
P2590954.jpg,362854,"{}",7,6,"{""name"":""rect"",""x"":1576,""y"":418,""width"":79,""height"":107}","{""difficult"":""y""}"
P2590953.jpg,880979,"{}",4,0,"{""name"":""rect"",""x"":565,""y"":366,""width"":77,""height"":74}","{}"
P2590953.jpg,880979,"{}",4,1,"{""name"":""rect"",""x"":1226,""y"":444,""width"":97,""height"":95}","{}"
P2590953.jpg,880979,"{}",4,2,"{""name"":""rect"",""x"":819,""y"":351,""width"":40,""height"":39}","{}"
P2590953.jpg,880979,"{}",4,3,"{""name"":""rect"",""x"":369,""y"":346,""width"":42,""height"":42}","{}"
