mm-almansa-17/batch-04/P2590891.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":339,""y"":258,""width"":27,""height"":31}","{""difficult"":""n""}"
mm-almansa-17/batch-04/P2590891.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":414,""y"":247,""width"":29,""height"":27}","{""difficult"":""n""}"
mm-almansa-17/batch-04/P2590891.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":495,""y"":257,""width"":31,""height"":29}","{""difficult"":""n""}"
mm-almansa-17/batch-04/P2590891.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":603,""y"":203,""width"":33,""height"":43}","{""difficult"":""y""}"
mm-almansa-17/batch-04/P2590891.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":648,""y"":251,""width"":38,""height"":30}","{""difficult"":""n""}"
mm-almansa-17/batch-04/P2590891.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":735,""y"":228,""width"":22,""height"":35}","{""difficult"":""y""}"
mm-almansa-17/batch-04/P2590891.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":158,""y"":240,""width"":22,""height"":21}","{""difficult"":""n""}"
mm-alicante-17/DSC_4825.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":446,""y"":498,""width"":100,""height"":86}","{""difficult"":""n""}"
mm-alicante-17/DSC_4768.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":418,""y"":226,""width"":67,""height"":51}","{""difficult"":""n""}"
xosses-17-mychip-paso-meta/875_01_000549000.JPG,0,"{}",1,0,"{""name"":""rect"",""x"":193,""y"":184,""width"":49,""height"":41}","{""difficult"":""n""}"
xosses-17-mychip-paso-meta/875_01_000549000.JPG,0,"{}",1,0,"{""name"":""rect"",""x"":556,""y"":200,""width"":52,""height"":41}","{""difficult"":""n""}"
xosses-17-mychip-paso-meta/875_01_000549000.JPG,0,"{}",1,0,"{""name"":""rect"",""x"":444,""y"":208,""width"":48,""height"":46}","{""difficult"":""n""}"
xosses-17-mychip-paso-meta/875_01_000549000.JPG,0,"{}",1,0,"{""name"":""rect"",""x"":287,""y"":240,""width"":47,""height"":44}","{""difficult"":""n""}"
mm-almansa-17/batch-01/P2590555.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":319,""y"":205,""width"":37,""height"":34}","{""difficult"":""n""}"
mm-almansa-17/batch-01/P2590555.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":547,""y"":335,""width"":96,""height"":88}","{""difficult"":""n""}"
mm-almansa-17/batch-01/P2590555.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":689,""y"":201,""width"":36,""height"":31}","{""difficult"":""n""}"
mm-almansa-17/batch-01/P2590555.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":769,""y"":222,""width"":37,""height"":37}","{""difficult"":""n""}"
mm-almansa-17/batch-01/P2590555.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":420,""y"":182,""width"":23,""height"":22}","{""difficult"":""n""}"
mm-almansa-17/batch-01/P2590555.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":242,""y"":167,""width"":17,""height"":14}","{""difficult"":""n""}"
mm-almansa-17/batch-01/P2590555.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":215,""y"":174,""width"":14,""height"":12}","{""difficult"":""n""}"
mm-almansa-17/batch-01/P2590555.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":287,""y"":159,""width"":26,""height"":22}","{""difficult"":""n""}"
mm-almansa-17/batch-01/P2590555.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":372,""y"":161,""width"":13,""height"":14}","{""difficult"":""y""}"
mm-almansa-17/batch-01/P2590555.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":525,""y"":156,""width"":15,""height"":15}","{""difficult"":""n""}"
bajada-marjal-17/IMG_5463.JPG,0,"{}",1,0,"{""name"":""rect"",""x"":572,""y"":262,""width"":99,""height"":84}","{""difficult"":""n""}"
ssc-12/IMG_4363-orient.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":275,""y"":493,""width"":42,""height"":36}","{""difficult"":""n""}"
mm-alicante-17/DSC_4454.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":41,""y"":416,""width"":112,""height"":101}","{""difficult"":""y""}"
mm-alicante-17/DSC_4454.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":397,""y"":378,""width"":68,""height"":52}","{""difficult"":""y""}"
mm-alicante-17/DSC_4454.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":271,""y"":298,""width"":46,""height"":36}","{""difficult"":""n""}"
mm-alicante-17/DSC_4454.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":486,""y"":284,""width"":40,""height"":31}","{""difficult"":""y""}"
mm-alicante-17/DSC_4454.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":641,""y"":325,""width"":66,""height"":50}","{""difficult"":""y""}"
mm-alicante-17/DSC_4454.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":750,""y"":255,""width"":36,""height"":27}","{""difficult"":""n""}"
mm-alicante-17/DSC_4598.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":191,""y"":396,""width"":89,""height"":68}","{""difficult"":""y""}"
mm-alicante-17/DSC_4598.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":426,""y"":371,""width"":110,""height"":87}","{""difficult"":""n""}"
mm-alicante-17/DSC_4598.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":607,""y"":357,""width"":80,""height"":57}","{""difficult"":""y""}"
mm-alicante-17/DSC_4598.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":758,""y"":357,""width"":115,""height"":81}","{""difficult"":""n""}"
mm-alicante-17/DSC_4598.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":281,""y"":274,""width"":73,""height"":54}","{""difficult"":""y""}"
mm-alicante-17/DSC_4598.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":95,""y"":348,""width"":80,""height"":59}","{""difficult"":""y""}"
mm-almansa-17/batch-03/P2590622.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":132,""y"":232,""width"":41,""height"":36}","{""difficult"":""n""}"
mm-almansa-17/batch-03/P2590622.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":174,""y"":221,""width"":27,""height"":23}","{""difficult"":""y""}"
mm-almansa-17/batch-03/P2590622.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":285,""y"":212,""width"":32,""height"":31}","{""difficult"":""n""}"
mm-almansa-17/batch-03/P2590622.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":448,""y"":250,""width"":25,""height"":13}","{""difficult"":""y""}"
mm-almansa-17/batch-03/P2590622.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":562,""y"":210,""width"":21,""height"":19}","{""difficult"":""n""}"
mm-almansa-17/batch-03/P2590622.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":621,""y"":218,""width"":26,""height"":26}","{""difficult"":""n""}"
mm-almansa-17/batch-05/P2590809.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":151,""y"":234,""width"":39,""height"":28}","{""difficult"":""n""}"
mm-almansa-17/batch-05/P2590809.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":222,""y"":193,""width"":33,""height"":30}","{""difficult"":""n""}"
mm-almansa-17/batch-05/P2590809.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":299,""y"":185,""width"":24,""height"":21}","{""difficult"":""n""}"
mm-almansa-17/batch-05/P2590809.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":344,""y"":167,""width"":15,""height"":16}","{""difficult"":""y""}"
mm-almansa-17/batch-05/P2590809.jpg,0,"{}",1,0,"{""name"":""rect"",""x"":475,""y"":178,""width"":24,""height"":24}","{""difficult"":""n""}"
